"","n","alpha","maxdepth_factor_screen","maxdepth_factor_select","MSE","Fuzzy","model"
"1131",1000,0.1,0.02,0.5,388.729035012661,TRUE,"Longtree"
"1132",1000,0.1,0.02,0.5,127.094656001952,FALSE,"Longtree"
"1133",1000,0.1,0.02,0.7,68.0273692939405,TRUE,"Longtree"
"1134",1000,0.1,0.02,0.7,38.9536986625124,FALSE,"Longtree"
"1135",1000,0.1,0.04,0.3,68.0273692939405,TRUE,"Longtree"
"1136",1000,0.1,0.04,0.3,105.259883958097,FALSE,"Longtree"
"1137",1000,0.1,0.04,0.5,54.3245098932695,TRUE,"Longtree"
"1138",1000,0.1,0.04,0.5,105.259883958097,FALSE,"Longtree"
"1139",1000,0.1,0.04,0.7,29.1457356076857,TRUE,"Longtree"
"1140",1000,0.1,0.04,0.7,14.8004606900325,FALSE,"Longtree"
"1141",1000,0.1,0.08,0.3,29.1457356076857,TRUE,"Longtree"
"1142",1000,0.1,0.08,0.3,14.8004606900325,FALSE,"Longtree"
"1143",1000,0.1,0.08,0.5,7.06868766960089,TRUE,"Longtree"
"1144",1000,0.1,0.08,0.5,7.49449438909266,FALSE,"Longtree"
"1145",1000,0.1,0.08,0.7,7.06868766960089,TRUE,"Longtree"
"1146",1000,0.1,0.08,0.7,8.55593255021371,FALSE,"Longtree"
"1147",1000,0.1,0.2,0.3,29.1457356076857,TRUE,"Longtree"
"1148",1000,0.1,0.2,0.3,14.8004606900325,FALSE,"Longtree"
"1149",1000,0.1,0.2,0.5,7.06868766960089,TRUE,"Longtree"
"1150",1000,0.1,0.2,0.5,7.49449438909266,FALSE,"Longtree"
"1151",1000,0.1,0.2,0.7,7.06868766960089,TRUE,"Longtree"
"1152",1000,0.1,0.2,0.7,8.55593255021371,FALSE,"Longtree"
"1153",1000,0.2,0.02,0.3,388.729035012661,TRUE,"Longtree"
"1154",1000,0.2,0.02,0.3,127.094656001952,FALSE,"Longtree"
"1155",1000,0.2,0.02,0.5,68.0273692939405,TRUE,"Longtree"
"1156",1000,0.2,0.02,0.5,127.094656001952,FALSE,"Longtree"
"1157",1000,0.2,0.02,0.7,38.9536986625124,TRUE,"Longtree"
"1158",1000,0.2,0.02,0.7,38.9536986625124,FALSE,"Longtree"
"1159",1000,0.2,0.04,0.3,68.0273692939405,TRUE,"Longtree"
"1160",1000,0.2,0.04,0.3,105.261392927452,FALSE,"Longtree"
"1161",1000,0.2,0.04,0.5,29.557066344466,TRUE,"Longtree"
"1162",1000,0.2,0.04,0.5,14.8004606900325,FALSE,"Longtree"
"1163",1000,0.2,0.04,0.7,7.49449438909266,TRUE,"Longtree"
"1164",1000,0.2,0.04,0.7,7.49449438909266,FALSE,"Longtree"
"1165",1000,0.2,0.08,0.3,7.06868766960089,TRUE,"Longtree"
"1166",1000,0.2,0.08,0.3,7.49449438909266,FALSE,"Longtree"
"1167",1000,0.2,0.08,0.5,8.07042537999899,TRUE,"Longtree"
"1168",1000,0.2,0.08,0.5,11.3823569400648,FALSE,"Longtree"
"1169",1000,0.2,0.08,0.7,8.07042537999899,TRUE,"Longtree"
"1170",1000,0.2,0.08,0.7,10.7087462085025,FALSE,"Longtree"
"1171",1000,0.2,0.2,0.3,7.06868766960089,TRUE,"Longtree"
"1172",1000,0.2,0.2,0.3,7.49449438909266,FALSE,"Longtree"
"1173",1000,0.2,0.2,0.5,8.07042537999899,TRUE,"Longtree"
"1174",1000,0.2,0.2,0.5,11.3823569400648,FALSE,"Longtree"
"1175",1000,0.2,0.2,0.7,8.07042537999899,TRUE,"Longtree"
"1176",1000,0.2,0.2,0.7,10.7087462085025,FALSE,"Longtree"
"1177",1000,0.3,0.02,0.3,388.729035012661,TRUE,"Longtree"
"1178",1000,0.3,0.02,0.3,127.094656001952,FALSE,"Longtree"
"1179",1000,0.3,0.02,0.5,68.0273692939405,TRUE,"Longtree"
"1180",1000,0.3,0.02,0.5,127.094656001952,FALSE,"Longtree"
"1181",1000,0.3,0.02,0.7,38.9536986625124,TRUE,"Longtree"
"1182",1000,0.3,0.02,0.7,38.9536986625124,FALSE,"Longtree"
"1183",1000,0.3,0.04,0.3,68.0273692939405,TRUE,"Longtree"
"1184",1000,0.3,0.04,0.3,107.496211655332,FALSE,"Longtree"
"1185",1000,0.3,0.04,0.5,29.7153359011467,TRUE,"Longtree"
"1186",1000,0.3,0.04,0.5,14.8004606900325,FALSE,"Longtree"
"1187",1000,0.3,0.04,0.7,7.49449438909266,TRUE,"Longtree"
"1188",1000,0.3,0.04,0.7,7.49449438909266,FALSE,"Longtree"
"1189",1000,0.3,0.08,0.3,8.36933943144059,TRUE,"Longtree"
"1190",1000,0.3,0.08,0.3,5.95359854819475,FALSE,"Longtree"
"1191",1000,0.3,0.08,0.5,9.10527010450373,TRUE,"Longtree"
"1192",1000,0.3,0.08,0.5,10.5289986421395,FALSE,"Longtree"
"1193",1000,0.3,0.08,0.7,9.10527010450373,TRUE,"Longtree"
"1194",1000,0.3,0.08,0.7,11.4547351577048,FALSE,"Longtree"
"1195",1000,0.3,0.2,0.3,8.36933943144059,TRUE,"Longtree"
"1196",1000,0.3,0.2,0.3,5.95359854819475,FALSE,"Longtree"
"1197",1000,0.3,0.2,0.5,9.10527010450373,TRUE,"Longtree"
"1198",1000,0.3,0.2,0.5,10.5289986421395,FALSE,"Longtree"
"1199",1000,0.3,0.2,0.7,9.10527010450373,TRUE,"Longtree"
"1200",1000,0.3,0.2,0.7,11.4547351577048,FALSE,"Longtree"
